,label
5346,True
12763,True
37086,Fake
10683,True
23616,Fake
10551,True
25962,Fake
5777,True
6985,True
2594,True
39748,Fake
16239,True
8013,True
263,True
40145,Fake
13909,True
6240,True
36934,Fake
24590,Fake
15326,True
1068,True
3826,True
12277,True
43818,Fake
11928,True
41431,Fake
37898,Fake
6204,True
44431,Fake
21228,True
38512,Fake
30883,Fake
18832,True
10384,True
26962,Fake
3194,True
19668,True
27231,Fake
32912,Fake
3585,True
22241,Fake
28613,Fake
35712,Fake
15838,True
24215,Fake
25357,Fake
15360,True
4758,True
23504,Fake
41201,Fake
22195,Fake
34137,Fake
42032,Fake
22300,Fake
32182,Fake
25875,Fake
22979,Fake
35226,Fake
21623,Fake
737,True
23876,Fake
936,True
4635,True
2993,True
7835,True
3292,True
35716,Fake
36851,Fake
6153,True
33015,Fake
10964,True
1957,True
9079,True
9418,True
28588,Fake
6806,True
41143,Fake
35898,Fake
25285,Fake
34738,Fake
24539,Fake
27017,Fake
1183,True
25964,Fake
27414,Fake
17850,True
25283,Fake
6473,True
27032,Fake
34083,Fake
23199,Fake
23175,Fake
14412,True
26801,Fake
14737,True
30576,Fake
34799,Fake
11479,True
26823,Fake
18491,True
17593,True
25898,Fake
28641,Fake
7060,True
748,True
32111,Fake
11389,True
4221,True
39041,Fake
232,True
1869,True
22689,Fake
23330,Fake
40537,Fake
39484,Fake
4954,True
27102,Fake
43189,Fake
39841,Fake
5177,True
33684,Fake
4043,True
36704,Fake
21929,Fake
14973,True
3520,True
9863,True
31611,Fake
39796,Fake
43685,Fake
4409,True
28902,Fake
4450,True
37806,Fake
31849,Fake
16826,True
22196,Fake
21253,True
5697,True
12205,True
41050,Fake
23366,Fake
10173,True
18110,True
34555,Fake
29358,Fake
19895,True
27718,Fake
1626,True
18198,True
29967,Fake
31258,Fake
29101,Fake
33317,Fake
19827,True
1425,True
19737,True
36383,Fake
29982,Fake
5625,True
15567,True
26039,Fake
11590,True
37798,Fake
24848,Fake
11657,True
28406,Fake
13839,True
29198,Fake
13136,True
23163,Fake
14440,True
5013,True
24351,Fake
15971,True
7032,True
1649,True
38536,Fake
39262,Fake
16191,True
28984,Fake
17935,True
27551,Fake
38972,Fake
22440,Fake
8064,True
34335,Fake
40600,Fake
32793,Fake
42468,Fake
40847,Fake
24067,Fake
483,True
36049,Fake
6224,True
6647,True
19618,True
28405,Fake
31466,Fake
1205,True
12013,True
4255,True
1618,True
5335,True
30115,Fake
23552,Fake
29224,Fake
22181,Fake
32965,Fake
5244,True
14242,True
34864,Fake
18801,True
40843,Fake
1004,True
41892,Fake
36785,Fake
37393,Fake
5951,True
29349,Fake
28945,Fake
21330,True
22898,Fake
27135,Fake
17009,True
10325,True
325,True
29806,Fake
5141,True
2488,True
22365,Fake
29107,Fake
29805,Fake
4691,True
1122,True
1995,True
13747,True
22461,Fake
17443,True
35464,Fake
3777,True
10734,True
17360,True
24916,Fake
44671,Fake
25973,Fake
28923,Fake
17747,True
95,True
26161,Fake
7831,True
13774,True
18340,True
42620,Fake
29066,Fake
7275,True
35294,Fake
34390,Fake
18384,True
32478,Fake
9321,True
44059,Fake
24453,Fake
21883,Fake
11576,True
14875,True
29877,Fake
27716,Fake
18162,True
11034,True
37749,Fake
10944,True
14063,True
2438,True
14931,True
23193,Fake
44440,Fake
553,True
38862,Fake
14050,True
31061,Fake
43889,Fake
34370,Fake
13624,True
35176,Fake
44501,Fake
13654,True
13536,True
9007,True
28019,Fake
26860,Fake
20708,True
26711,Fake
31804,Fake
43469,Fake
30297,Fake
19542,True
1883,True
8940,True
1215,True
31398,Fake
20145,True
6923,True
33319,Fake
28733,Fake
42323,Fake
40346,Fake
12830,True
38165,Fake
37311,Fake
9278,True
11706,True
7116,True
15085,True
30238,Fake
12759,True
36341,Fake
28894,Fake
28260,Fake
25417,Fake
34369,Fake
12284,True
24772,Fake
39397,Fake
32565,Fake
20415,True
6367,True
34945,Fake
19806,True
4739,True
43284,Fake
14797,True
43311,Fake
17132,True
13706,True
20727,True
11775,True
32207,Fake
15870,True
37141,Fake
5616,True
35681,Fake
31476,Fake
4711,True
9411,True
40428,Fake
11455,True
14124,True
29130,Fake
14644,True
14944,True
33969,Fake
29804,Fake
30626,Fake
40360,Fake
6650,True
29412,Fake
26791,Fake
12889,True
27383,Fake
25198,Fake
31076,Fake
37306,Fake
42330,Fake
21448,Fake
17485,True
12145,True
42395,Fake
20203,True
23579,Fake
40105,Fake
42320,Fake
2150,True
7492,True
10856,True
35507,Fake
19905,True
10485,True
41730,Fake
16315,True
7284,True
43472,Fake
11338,True
1482,True
11783,True
18132,True
20469,True
39289,Fake
5427,True
17941,True
2163,True
41961,Fake
1501,True
31598,Fake
43605,Fake
21146,True
23441,Fake
5471,True
17564,True
25443,Fake
36323,Fake
19793,True
11282,True
28263,Fake
37089,Fake
10470,True
23449,Fake
14158,True
7555,True
21446,Fake
32642,Fake
31900,Fake
34750,Fake
2225,True
7741,True
29950,Fake
19498,True
4671,True
44713,Fake
43309,Fake
22733,Fake
38830,Fake
25425,Fake
34706,Fake
39815,Fake
14811,True
36953,Fake
9136,True
929,True
5577,True
37345,Fake
36904,Fake
8800,True
2117,True
42728,Fake
35760,Fake
30627,Fake
29697,Fake
25146,Fake
1393,True
36600,Fake
4282,True
4225,True
10956,True
23009,Fake
42650,Fake
42123,Fake
2396,True
14768,True
2815,True
2822,True
3672,True
26977,Fake
36933,Fake
8272,True
33931,Fake
5576,True
41915,Fake
9797,True
19376,True
20668,True
37265,Fake
24120,Fake
10349,True
21545,Fake
22142,Fake
21951,Fake
9181,True
33902,Fake
13311,True
36016,Fake
27112,Fake
39443,Fake
36903,Fake
19938,True
26732,Fake
9575,True
25996,Fake
37855,Fake
36122,Fake
31629,Fake
44731,Fake
4818,True
11681,True
6311,True
35218,Fake
27188,Fake
15712,True
20887,True
16608,True
23237,Fake
29939,Fake
21615,Fake
27457,Fake
25086,Fake
19493,True
3753,True
42254,Fake
38091,Fake
24989,Fake
41982,Fake
22106,Fake
9217,True
2877,True
26359,Fake
41778,Fake
8057,True
630,True
41564,Fake
32385,Fake
714,True
30656,Fake
2698,True
4996,True
39515,Fake
12577,True
21056,True
35706,Fake
7082,True
715,True
36812,Fake
4241,True
12585,True
22955,Fake
23105,Fake
4980,True
43450,Fake
22492,Fake
3596,True
10428,True
38276,Fake
11594,True
38136,Fake
31065,Fake
30486,Fake
2751,True
21852,Fake
9251,True
14598,True
33506,Fake
16903,True
29002,Fake
22111,Fake
20724,True
26515,Fake
24761,Fake
23294,Fake
27888,Fake
7101,True
31642,Fake
4418,True
33637,Fake
15368,True
6681,True
33574,Fake
35356,Fake
38012,Fake
42095,Fake
7988,True
23701,Fake
39199,Fake
39915,Fake
4913,True
26016,Fake
40205,Fake
5644,True
4188,True
31885,Fake
44275,Fake
37853,Fake
13381,True
22941,Fake
36291,Fake
26325,Fake
35990,Fake
22359,Fake
28278,Fake
6552,True
17185,True
28378,Fake
2559,True
43583,Fake
2101,True
8895,True
38927,Fake
32398,Fake
28089,Fake
40098,Fake
17436,True
13058,True
30960,Fake
16876,True
39066,Fake
3361,True
28867,Fake
22479,Fake
7836,True
314,True
6289,True
33602,Fake
14122,True
26667,Fake
3894,True
12928,True
20222,True
5149,True
10515,True
6709,True
20726,True
38198,Fake
12345,True
5024,True
22093,Fake
42306,Fake
18951,True
21829,Fake
941,True
19993,True
10557,True
36206,Fake
32797,Fake
14167,True
24464,Fake
34857,Fake
28687,Fake
25246,Fake
38442,Fake
39320,Fake
23233,Fake
967,True
8827,True
3744,True
13739,True
29553,Fake
14090,True
15134,True
27971,Fake
25296,Fake
14017,True
44744,Fake
44880,Fake
40060,Fake
11952,True
13416,True
25123,Fake
37116,Fake
16614,True
10282,True
25824,Fake
2349,True
18559,True
8645,True
33196,Fake
21240,True
34129,Fake
2701,True
9110,True
37549,Fake
4064,True
38560,Fake
29448,Fake
22620,Fake
25253,Fake
640,True
24393,Fake
5305,True
9415,True
25135,Fake
27175,Fake
25561,Fake
20574,True
40558,Fake
42786,Fake
43582,Fake
19646,True
32684,Fake
23235,Fake
38773,Fake
31509,Fake
16407,True
17634,True
5016,True
2074,True
38235,Fake
24752,Fake
30039,Fake
27491,Fake
27952,Fake
17719,True
38228,Fake
34979,Fake
33111,Fake
20075,True
6939,True
5007,True
24416,Fake
6354,True
15713,True
31120,Fake
20289,True
7813,True
37012,Fake
24229,Fake
2584,True
38202,Fake
27058,Fake
21709,Fake
27464,Fake
7789,True
15382,True
36112,Fake
43198,Fake
21423,Fake
18693,True
5885,True
43407,Fake
25661,Fake
21161,True
27804,Fake
28567,Fake
14563,True
2979,True
28734,Fake
16741,True
44692,Fake
32301,Fake
755,True
35451,Fake
36157,Fake
3521,True
20017,True
28407,Fake
18040,True
27156,Fake
3969,True
1916,True
3300,True
42020,Fake
1450,True
34430,Fake
21171,True
19568,True
5337,True
5997,True
29626,Fake
37061,Fake
13868,True
2974,True
25881,Fake
8216,True
60,True
1704,True
8384,True
44160,Fake
24993,Fake
16633,True
37074,Fake
12099,True
10099,True
14494,True
35937,Fake
23837,Fake
22433,Fake
32601,Fake
2913,True
17815,True
5100,True
33861,Fake
9648,True
43150,Fake
1984,True
8241,True
26779,Fake
44653,Fake
42440,Fake
9754,True
34170,Fake
24206,Fake
34871,Fake
9087,True
39897,Fake
4391,True
16527,True
34565,Fake
25701,Fake
22117,Fake
26942,Fake
43457,Fake
32686,Fake
42328,Fake
11024,True
27565,Fake
32855,Fake
7299,True
19397,True
20748,True
9141,True
30329,Fake
21590,Fake
21755,Fake
26919,Fake
1385,True
33275,Fake
35942,Fake
39004,Fake
11422,True
18770,True
21635,Fake
664,True
8449,True
7670,True
11020,True
33811,Fake
6440,True
40797,Fake
26101,Fake
29534,Fake
26579,Fake
14545,True
35022,Fake
12365,True
9014,True
11629,True
2523,True
16616,True
22956,Fake
25061,Fake
32438,Fake
22814,Fake
42016,Fake
41844,Fake
10818,True
18741,True
15868,True
17509,True
5431,True
9682,True
33793,Fake
34393,Fake
21936,Fake
6658,True
37137,Fake
26609,Fake
39371,Fake
43603,Fake
3701,True
1785,True
41628,Fake
20026,True
19058,True
18388,True
33674,Fake
22465,Fake
24754,Fake
40652,Fake
18456,True
38418,Fake
10567,True
850,True
20942,True
127,True
42309,Fake
16576,True
7833,True
12686,True
12213,True
10669,True
24177,Fake
1272,True
30764,Fake
44385,Fake
21933,Fake
35743,Fake
2702,True
8039,True
36110,Fake
12873,True
41399,Fake
41639,Fake
1218,True
25646,Fake
287,True
28456,Fake
32165,Fake
2522,True
5872,True
24079,Fake
36361,Fake
36136,Fake
31268,Fake
29289,Fake
8817,True
29299,Fake
2956,True
28150,Fake
8484,True
42226,Fake
22202,Fake
1664,True
21166,True
5896,True
23994,Fake
21315,True
9286,True
4824,True
3507,True
18990,True
5662,True
38538,Fake
9596,True
14471,True
22897,Fake
9560,True
20778,True
7244,True
38690,Fake
26356,Fake
10218,True
22485,Fake
6836,True
11077,True
20062,True
20186,True
24498,Fake
18837,True
40363,Fake
44517,Fake
33599,Fake
9128,True
7415,True
19632,True
31624,Fake
40608,Fake
35426,Fake
21343,True
7132,True
26043,Fake
31730,Fake
21576,Fake
2022,True
31432,Fake
13079,True
18871,True
33386,Fake
35502,Fake
36104,Fake
102,True
1053,True
30529,Fake
41519,Fake
20525,True
18778,True
36882,Fake
6737,True
27902,Fake
23593,Fake
20350,True
33407,Fake
5588,True
34255,Fake
12734,True
15698,True
1605,True
15298,True
39326,Fake
8356,True
19764,True
25725,Fake
22796,Fake
36452,Fake
42552,Fake
24074,Fake
22076,Fake
37400,Fake
15999,True
20759,True
24311,Fake
39902,Fake
12150,True
10429,True
43037,Fake
28732,Fake
7614,True
30778,Fake
1691,True
5992,True
23150,Fake
32590,Fake
22139,Fake
16831,True
28115,Fake
44206,Fake
40253,Fake
14909,True
42930,Fake
44525,Fake
9736,True
5186,True
44209,Fake
327,True
17422,True
32409,Fake
33201,Fake
32071,Fake
13460,True
9072,True
4012,True
36446,Fake
5315,True
20986,True
43416,Fake
16025,True
12604,True
9597,True
18252,True
28888,Fake
39053,Fake
14650,True
35474,Fake
39564,Fake
3426,True
12002,True
5543,True
20770,True
3900,True
15877,True
31403,Fake
12558,True
31017,Fake
27271,Fake
13149,True
17788,True
16795,True
5326,True
12021,True
9426,True
22895,Fake
18839,True
11000,True
40668,Fake
42709,Fake
6809,True
43817,Fake
9468,True
32872,Fake
34851,Fake
10899,True
8749,True
40598,Fake
13918,True
44516,Fake
30839,Fake
32693,Fake
40303,Fake
35036,Fake
12092,True
10844,True
9644,True
32651,Fake
8249,True
6124,True
34768,Fake
20490,True
40570,Fake
30240,Fake
26932,Fake
34647,Fake
36776,Fake
7546,True
24474,Fake
22634,Fake
8976,True
41869,Fake
39390,Fake
14873,True
24438,Fake
4411,True
21925,Fake
16644,True
23174,Fake
25695,Fake
37458,Fake
14349,True
40172,Fake
36385,Fake
36798,Fake
9027,True
27999,Fake
26102,Fake
7504,True
33984,Fake
25327,Fake
36492,Fake
34912,Fake
11895,True
22695,Fake
25705,Fake
42233,Fake
37346,Fake
36201,Fake
31852,Fake
21725,Fake
25445,Fake
20786,True
14677,True
25878,Fake
3479,True
24561,Fake
31098,Fake
31429,Fake
40321,Fake
20053,True
40352,Fake
32526,Fake
15333,True
25882,Fake
611,True
34487,Fake
30298,Fake
4407,True
571,True
12615,True
31910,Fake
9040,True
38043,Fake
5325,True
19774,True
11211,True
43640,Fake
20112,True
44147,Fake
22392,Fake
8696,True
38667,Fake
18440,True
22995,Fake
40258,Fake
14611,True
41466,Fake
23505,Fake
14651,True
16169,True
34915,Fake
27069,Fake
43543,Fake
40477,Fake
25107,Fake
33850,Fake
4646,True
37526,Fake
12366,True
36561,Fake
16577,True
24678,Fake
36686,Fake
34298,Fake
15883,True
245,True
32732,Fake
38778,Fake
12473,True
28817,Fake
12319,True
23458,Fake
23446,Fake
2696,True
24001,Fake
10577,True
41421,Fake
34043,Fake
32892,Fake
25975,Fake
2160,True
3133,True
18823,True
16024,True
995,True
10626,True
41552,Fake
28497,Fake
43316,Fake
10315,True
32208,Fake
17146,True
4562,True
1174,True
32974,Fake
20296,True
11330,True
42600,Fake
42282,Fake
16453,True
29695,Fake
8034,True
2445,True
17044,True
37768,Fake
22770,Fake
28659,Fake
31848,Fake
17325,True
29535,Fake
19582,True
30891,Fake
23348,Fake
10708,True
42864,Fake
42092,Fake
20896,True
13068,True
26183,Fake
7357,True
17425,True
641,True
26959,Fake
5393,True
18979,True
5119,True
16383,True
9345,True
11362,True
24318,Fake
14693,True
44247,Fake
29704,Fake
5602,True
21619,Fake
15752,True
35933,Fake
33388,Fake
1194,True
40590,Fake
25,True
21093,True
565,True
12349,True
6570,True
39259,Fake
12375,True
23326,Fake
21820,Fake
16757,True
12395,True
4981,True
41193,Fake
12902,True
658,True
21162,True
38309,Fake
6532,True
6728,True
10830,True
10006,True
11524,True
31357,Fake
20830,True
35158,Fake
33882,Fake
34332,Fake
68,True
21001,True
4209,True
43196,Fake
29371,Fake
14923,True
37457,Fake
3038,True
14459,True
26089,Fake
11545,True
20414,True
27535,Fake
8457,True
15014,True
40114,Fake
10088,True
12445,True
29875,Fake
31714,Fake
43077,Fake
21815,Fake
21234,True
31284,Fake
38750,Fake
8132,True
33559,Fake
1248,True
22991,Fake
41905,Fake
15654,True
31542,Fake
10005,True
44373,Fake
33154,Fake
13574,True
38940,Fake
18020,True
44466,Fake
38803,Fake
34795,Fake
28794,Fake
7705,True
18511,True
29365,Fake
11027,True
41738,Fake
29184,Fake
6430,True
33314,Fake
9524,True
19355,True
2235,True
39362,Fake
13090,True
31711,Fake
38035,Fake
44641,Fake
3234,True
34976,Fake
4335,True
36628,Fake
16688,True
11688,True
12969,True
36683,Fake
10492,True
6170,True
18765,True
36626,Fake
35975,Fake
36372,Fake
44628,Fake
15386,True
16574,True
12411,True
15188,True
3725,True
13477,True
12908,True
34616,Fake
34687,Fake
37343,Fake
30895,Fake
4472,True
40223,Fake
44645,Fake
9562,True
4609,True
5548,True
18135,True
41225,Fake
42327,Fake
24406,Fake
11655,True
36921,Fake
2669,True
4521,True
12684,True
510,True
10537,True
10548,True
25844,Fake
24068,Fake
38227,Fake
26536,Fake
3099,True
34106,Fake
5633,True
15784,True
20641,True
23194,Fake
36504,Fake
34224,Fake
24609,Fake
5402,True
23671,Fake
35141,Fake
26665,Fake
22736,Fake
8440,True
26080,Fake
25485,Fake
33157,Fake
18019,True
6922,True
26619,Fake
34886,Fake
13908,True
556,True
22575,Fake
26633,Fake
5449,True
34227,Fake
36823,Fake
6800,True
39389,Fake
39968,Fake
2588,True
22988,Fake
40229,Fake
5094,True
12825,True
12946,True
7973,True
4589,True
21003,True
42602,Fake
12859,True
2557,True
17450,True
11536,True
10078,True
22484,Fake
9752,True
10395,True
41656,Fake
24156,Fake
3807,True
3704,True
9498,True
42847,Fake
27665,Fake
44725,Fake
25478,Fake
39632,Fake
44527,Fake
30684,Fake
15144,True
9828,True
30609,Fake
14616,True
17732,True
5592,True
20964,True
42854,Fake
29862,Fake
8875,True
39980,Fake
27993,Fake
27235,Fake
6499,True
21518,Fake
20216,True
44381,Fake
32589,Fake
2280,True
10779,True
7717,True
29864,Fake
44345,Fake
21869,Fake
9838,True
16986,True
26312,Fake
15348,True
22379,Fake
14959,True
5981,True
24980,Fake
31457,Fake
43382,Fake
30260,Fake
10582,True
391,True
34126,Fake
13443,True
21747,Fake
40494,Fake
9761,True
12371,True
44152,Fake
33281,Fake
24706,Fake
40941,Fake
17010,True
40695,Fake
4994,True
814,True
21579,Fake
2470,True
20106,True
23029,Fake
37969,Fake
18928,True
32360,Fake
28986,Fake
30955,Fake
7200,True
22147,Fake
28295,Fake
1197,True
15491,True
44815,Fake
7854,True
20606,True
9658,True
19657,True
19455,True
37223,Fake
19561,True
3425,True
24191,Fake
5360,True
25341,Fake
8288,True
37358,Fake
13591,True
11998,True
20696,True
38902,Fake
35943,Fake
31199,Fake
10770,True
15322,True
13782,True
7557,True
2020,True
21411,True
16761,True
23872,Fake
14202,True
17006,True
12509,True
661,True
36196,Fake
15365,True
11860,True
23904,Fake
44346,Fake
19904,True
38569,Fake
25977,Fake
15879,True
24777,Fake
41132,Fake
40569,Fake
14953,True
38966,Fake
25290,Fake
32326,Fake
38258,Fake
8429,True
9582,True
32764,Fake
18339,True
35112,Fake
38574,Fake
20900,True
19654,True
3745,True
38702,Fake
7701,True
12656,True
12006,True
44587,Fake
7839,True
2628,True
27818,Fake
40389,Fake
11283,True
33168,Fake
24039,Fake
36148,Fake
11821,True
40706,Fake
11019,True
17016,True
11941,True
11118,True
42961,Fake
11253,True
41404,Fake
8234,True
5789,True
42475,Fake
34859,Fake
44071,Fake
1470,True
28125,Fake
18253,True
26202,Fake
16039,True
23372,Fake
12642,True
21081,True
26735,Fake
5267,True
17336,True
23015,Fake
5359,True
17590,True
32660,Fake
38162,Fake
6593,True
29466,Fake
37000,Fake
14114,True
21020,True
16504,True
3929,True
34163,Fake
18910,True
18529,True
1812,True
29622,Fake
18779,True
1959,True
11916,True
35207,Fake
4999,True
36373,Fake
15319,True
9875,True
16721,True
4612,True
40062,Fake
36070,Fake
15594,True
2520,True
9036,True
43064,Fake
41416,Fake
43253,Fake
13235,True
22508,Fake
8677,True
31942,Fake
12906,True
25248,Fake
4523,True
1621,True
14680,True
32080,Fake
36869,Fake
21007,True
2789,True
41780,Fake
8212,True
9654,True
27655,Fake
36696,Fake
6606,True
23442,Fake
22216,Fake
21965,Fake
21148,True
40813,Fake
22787,Fake
44690,Fake
25910,Fake
5586,True
20444,True
30232,Fake
17211,True
36888,Fake
5993,True
2121,True
15942,True
43120,Fake
37515,Fake
31832,Fake
2057,True
35392,Fake
4962,True
41065,Fake
10716,True
27099,Fake
4934,True
2807,True
39267,Fake
20307,True
3001,True
36581,Fake
6453,True
19265,True
8033,True
31682,Fake
15754,True
32051,Fake
39479,Fake
27797,Fake
24639,Fake
16052,True
6854,True
7145,True
3399,True
30246,Fake
39989,Fake
17364,True
42427,Fake
2781,True
5517,True
22905,Fake
9598,True
21222,True
23856,Fake
7644,True
27538,Fake
12274,True
1449,True
34657,Fake
24866,Fake
37587,Fake
32480,Fake
24801,Fake
41069,Fake
35690,Fake
4108,True
28005,Fake
12250,True
7843,True
16812,True
9963,True
24742,Fake
29677,Fake
41086,Fake
11337,True
7500,True
44562,Fake
26406,Fake
6431,True
7317,True
34710,Fake
17383,True
38839,Fake
6047,True
17570,True
12452,True
23984,Fake
22153,Fake
43167,Fake
29651,Fake
5463,True
39881,Fake
30333,Fake
12845,True
32314,Fake
39588,Fake
38975,Fake
16541,True
8843,True
15309,True
10403,True
23162,Fake
10401,True
16230,True
12952,True
12574,True
9983,True
14812,True
1072,True
39783,Fake
24602,Fake
32149,Fake
15033,True
38419,Fake
21665,Fake
13771,True
17548,True
8160,True
43299,Fake
7236,True
26368,Fake
28393,Fake
26234,Fake
34969,Fake
250,True
31462,Fake
13681,True
21186,True
24400,Fake
37052,Fake
21691,Fake
13337,True
15059,True
11841,True
24859,Fake
29084,Fake
44421,Fake
7296,True
23685,Fake
15254,True
28081,Fake
41764,Fake
37023,Fake
12038,True
8310,True
16950,True
11383,True
19098,True
28515,Fake
42739,Fake
13584,True
24466,Fake
12115,True
5493,True
9148,True
6815,True
3141,True
25552,Fake
37691,Fake
4677,True
16133,True
12677,True
38402,Fake
9449,True
44514,Fake
8855,True
38481,Fake
10070,True
21336,True
26652,Fake
34084,Fake
29999,Fake
15295,True
19040,True
1032,True
24277,Fake
27775,Fake
11436,True
21872,Fake
24579,Fake
12854,True
4754,True
19605,True
5133,True
37539,Fake
25859,Fake
19304,True
6011,True
16929,True
36365,Fake
39508,Fake
13261,True
33299,Fake
12363,True
10546,True
32147,Fake
4161,True
440,True
20190,True
7572,True
13380,True
16598,True
28792,Fake
10439,True
19558,True
23738,Fake
13102,True
17479,True
38565,Fake
5343,True
8413,True
35306,Fake
29637,Fake
26003,Fake
26214,Fake
20760,True
22323,Fake
32450,Fake
35703,Fake
41310,Fake
8385,True
36029,Fake
34041,Fake
34309,Fake
